env,seed,task_id,episode_id,variant,budget,lambda_exec,lambda_boundary,success,return,normalized_return,steps,duration_sec,actual_goal_raw,actual_goal_phi,initial_goal_dist_phi,final_goal_dist_phi,best_goal_dist_phi,goal_improvement_phi,fallback_used,fallback_trigger_reason,direct_goal_steps,no_path_count,budget_reject_count,replans,first_plan_edges,mean_plan_edges,last_plan_edges,first_plan_temporal_cost,first_plan_exec_risk,first_plan_boundary_risk,first_plan_pred_success,first_plan_reject_reason,last_plan_reject_reason,max_plan_edges,subgoals_attempted,subgoals_reached,subgoal_reach_rate,planner_latency_mean_ms,planner_latency_p95_ms,edge_fail_position,path_node_ids,path_edge_ids,eval_path,fallback_mode,path_edges,known_edges,virtual_edges,known_edge_rate,p_exec_mean,p_exec_min,r_exec_static,local_support_rate,unsupported_edge_rate,same_traj_support_mean,boundary_cost_static,missing_boundary_pairs,missing_boundary_pair_rate,virtual_boundary_pairs,unsupported_boundary_pairs,unsupported_boundary_pair_rate,psi_mean,S1_gas_shortest_failed,S2_long_path_p75,S3_high_exec_risk_p75,S4_low_local_support_p25,S5_high_steps_p75,S6_low_pred_success_p25
antmaze-medium-stitch-v0,0,1,0,gas_boundary_budget,3.0,1.0,1.0,0,0.0,,0,0.8705377578735352,20.20552675214329|20.089766365993793|0.6046207920825608|0.9983945298649562|0.05380077977592597|0.006745612811362204|-0.016380950492407256|-0.5741563128252256|1.237438656804156|-0.15056672893092615|-0.9967962066922187|0.13798432628790339|-0.9492738850611|0.28879648311621947|0.8717825910548389|0.4166334809547305|0.04365339159465367|-0.7638451994886939|0.8213758571730155|0.2678259275075039|0.24054857576486416|0.5116041920729391|-0.7766204890648907|-0.746933372309333|0.9183694466716644|-0.021800105700137185|3.7478435077212158|-2.332870097835816|-3.9492034561890006,-3.445831775665283|1.8328371047973633|7.1996049880981445|-11.048391342163086|1.8914103507995605|-16.809375762939453|2.9604923725128174|-12.580108642578125|-6.889909267425537|-0.09132099151611328|13.43716812133789|3.2278645038604736|-9.18863582611084|0.7691372632980347|12.541744232177734|1.5659570693969727|14.108612060546875|0.517653226852417|-15.942567825317383|2.280372142791748|-9.771357536315918|10.36529541015625|-0.18744775652885437|4.616732120513916|10.105310440063477|-4.882681846618652|-11.44765853881836|-8.58987808227539|9.589606285095215|-5.140183925628662|-6.347486972808838|-3.4158504009246826,48.59118270874024,48.59118270874024,48.59118270874024,0.0,0,,0,1,1,1,0,0.0,0,0.0,0.0,0.0,0.0,budget_infeasible,budget_infeasible,80,0,0,0.0,371.48813798557967,371.48813798557967,,,,runs_stage22_eval/antmaze-medium-stitch-v0/seed0/gas_boundary_budget/budget3/fallback_none/eval.csv,none,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0,1,1,0,0,1
antmaze-medium-stitch-v0,0,2,1,gas_boundary_budget,3.0,1.0,1.0,0,0.0,,0,0.5141668319702148,19.00022874963469|-0.39533485473632046|0.5907597592847428|0.9891429106295295|-0.08584276606580203|-0.08347512743445631|-0.08520108547028668|-0.5347434470970415|1.1095771801071976|0.010917647972362998|-0.4929596369009986|0.5274936374858565|-0.9534936016257484|0.19800483135804325|1.2303337601804871|-0.0499421864790014|-0.3046013646762514|-0.43336741639621207|-0.29473071601229156|1.4069972775864001|1.1149110033463359|0.1563858152808952|-0.5760941699913591|-2.405747831918674|-0.6465805696508836|-0.039976945079921146|-1.6248009967262727|2.6756684280652756|-0.1477464346016234,1.3146964311599731|-4.249268054962158|3.484525680541992|0.575350821018219|5.898415565490723|-1.5220720767974854|2.6724600791931152|-0.31177014112472534|7.021507263183594|11.66097640991211|9.600411415100098|0.611173152923584|0.6309998631477356|-3.130676746368408|1.5834925174713135|5.062444686889648|17.214763641357422|14.33765983581543|-6.582484245300293|9.725197792053223|-8.090381622314453|8.373318672180176|11.178189277648926|-0.4657975435256958|-7.8097381591796875|0.28601396083831787|1.6961312294006348|-1.6076234579086304|4.425295829772949|-4.695670127868652|7.436068534851074|-0.5808521509170532,59.80348587036133,59.80348587036133,59.80348587036133,0.0,0,,0,1,1,1,0,0.0,0,0.0,0.0,0.0,0.0,budget_infeasible,budget_infeasible,80,0,0,0.0,416.4006029895973,416.4006029895973,,,,runs_stage22_eval/antmaze-medium-stitch-v0/seed0/gas_boundary_budget/budget3/fallback_none/eval.csv,none,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0,1,0,0,0,0
antmaze-medium-stitch-v0,0,3,2,gas_boundary_budget,3.0,1.0,1.0,0,0.0,,0,0.4458639621734619,4.099324955757418|11.870644785236554|0.7275477619531273|0.9921209909251756|0.09079772966337432|0.06854166155352491|-0.05247620684755734|-0.5306523756849665|1.1880734159427482|-0.405878088008793|-1.1032159345302932|-0.41098177730232993|-1.208714548153436|0.3150113013683842|0.958269612368593|-0.09298282961407077|0.2532544494595951|-0.3618507109387907|0.6121943797923374|-0.023525033100609882|-0.23474238713902526|0.10377125686232895|-0.7323900397365666|2.340940292088501|2.3903991253524914|2.2751792459275197|0.412538314550322|-3.293261479726712|-0.3763166224860473,0.14844012260437012|-0.7059010863304138|7.659233093261719|-9.91339111328125|3.883268356323242|-2.7245028018951416|2.715709924697876|-3.8608415126800537|9.591663360595703|13.640119552612305|3.320748805999756|8.618189811706543|1.5988287925720215|12.69859504699707|3.845574378967285|2.08337664604187|-4.705471038818359|5.557924747467041|-4.644138336181641|-8.196545600891113|-13.530832290649414|-5.538829803466797|-6.98405647277832|-1.784485101699829|4.293306827545166|-7.954331398010254|-6.885538101196289|3.8850691318511963|15.556278228759766|-6.158378601074219|-4.268739700317383|-7.088990688323975,22.262672424316406,22.262672424316406,22.262672424316406,0.0,0,,0,1,1,1,0,0.0,0,0.0,0.0,0.0,0.0,budget_infeasible,budget_infeasible,80,0,0,0.0,349.5111459924374,349.5111459924374,,,,runs_stage22_eval/antmaze-medium-stitch-v0/seed0/gas_boundary_budget/budget3/fallback_none/eval.csv,none,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0
antmaze-medium-stitch-v0,0,4,3,gas_boundary_budget,3.0,1.0,1.0,0,0.0,,0,0.7715353965759277,-0.41819052217411135|20.021655210395327|0.5776017083822738|0.9900454743146151|0.053062864541840386|0.05792692648032465|-0.11678511199766686|0.2325436285447547|1.0573361148429106|-0.5270670176617521|-1.1719672193988555|0.527949625730891|-0.9465466285098937|-0.45127627108738577|0.6695926009019016|-0.40121427023910133|0.30931176506301383|0.0030644617645244066|-0.5487246778094254|-1.5512134102622115|-0.3965471989018854|0.07597877323720831|0.7881557642712324|0.03948058180973858|2.220182789745352|2.651905627430864|0.897523380447476|1.4777444618393878|1.894666089504434,1.019948124885559|-3.372375011444092|4.183724880218506|-4.657438278198242|3.894073724746704|-8.159333229064941|4.354833602905273|-9.381599426269531|9.679009437561035|12.52204704284668|-1.993367075920105|6.091231346130371|-0.3278600573539734|4.5801825523376465|1.5932776927947998|-4.99578857421875|-12.931344032287598|4.822970390319824|-4.685441970825195|-13.967386245727539|-11.035209655761719|-1.1485869884490967|-13.025450706481934|-2.5810203552246094|7.774673938751221|-2.1510181427001953|-9.848119735717773|0.7797901034355164|10.052793502807617|-6.309168815612793|-12.691123008728027|-1.3469560146331787,46.945796966552734,46.945796966552734,46.945796966552734,0.0,0,,0,1,1,1,0,0.0,0,0.0,0.0,0.0,0.0,budget_infeasible,budget_infeasible,80,0,0,0.0,674.3801640113816,674.3801640113816,,,,runs_stage22_eval/antmaze-medium-stitch-v0/seed0/gas_boundary_budget/budget3/fallback_none/eval.csv,none,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,1,1,1,1
antmaze-medium-stitch-v0,0,5,4,gas_boundary_budget,3.0,1.0,1.0,0,0.0,,0,0.4819386005401611,0.9453687199297687|0.4296319873487293|0.5931081767258712|0.9916915732986963|0.02062442001318345|0.0263828671111588|0.12420306385299809|-0.48684864593137733|0.7297383491467202|-0.28789784274389124|-1.1104389929259175|-0.490819381083123|-1.1661420885110072|0.34384544109774545|0.9021672842911254|-0.5684166092455644|-0.1625725895186785|-1.080566776816728|0.31906560452699234|0.2167856970591487|0.5864284143127605|-1.0501343720811378|-5.078484978868939|-2.332715084789119|2.3026164152091546|0.48813987178523455|1.129882892013749|-2.008903994124734|-3.4257770098463642,-0.12418168783187866|2.9073429107666016|7.161909103393555|-7.330938339233398|3.294693946838379|6.8597493171691895|3.3423447608947754|3.604461431503296|-2.1645925045013428|2.284257411956787|-0.3448050618171692|2.7663228511810303|-7.253859996795654|9.055642127990723|7.861198425292969|6.316213607788086|-0.43282759189605713|1.6435527801513672|3.2136852741241455|0.11433887481689453|-9.969443321228027|-4.048347473144531|-0.9213905334472656|4.392365455627441|-1.245387315750122|-3.032618761062622|1.6430697441101074|-5.361720085144043|14.122160911560059|-8.157434463500977|0.7335762977600098|-7.745082378387451,48.5628776550293,48.5628776550293,48.5628776550293,0.0,0,,0,1,1,1,0,0.0,0,0.0,0.0,0.0,0.0,budget_infeasible,budget_infeasible,80,0,0,0.0,384.32670501060784,384.32670501060784,,,,runs_stage22_eval/antmaze-medium-stitch-v0/seed0/gas_boundary_budget/budget3/fallback_none/eval.csv,none,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,1,0,0
antmaze-medium-stitch-v0,0,1,5,gas_boundary_budget,3.0,1.0,1.0,0,0.0,,0,0.4320752620697021,19.413438310678853|20.837221815875843|0.63245491185577|0.9937279724440574|0.11016582878770084|-0.010680439429975796|0.015941617337145095|0.5253116793925297|1.0146579974022139|0.12593979131658692|-0.8453493078823076|-0.2888747408704624|-0.5875678837050268|0.3226960201950146|0.8416540855729412|0.39284718950514574|-0.5976765795723004|-0.5481144281102992|0.20032105605331624|-0.0009543591144370277|-0.6166651558920502|-0.030378927476729385|-2.0390259232729684|-0.3335599694690529|2.201646595608913|3.661046182235723|1.417054918685637|0.010466770876085357|-1.6589019246530028,-2.9217166900634766|0.7335323691368103|7.185153961181641|-11.753910064697266|2.197488784790039|-17.215906143188477|2.981471300125122|-12.871156692504883|-6.886259078979492|0.44209909439086914|12.24863052368164|2.829061985015869|-10.219606399536133|0.934596598148346|13.168558120727539|0.5510859489440918|12.638376235961914|0.5744683742523193|-15.878917694091797|1.6627405881881714|-9.417338371276855|10.409242630004883|-0.28404226899147034|4.2485456466674805|10.975141525268555|-3.4340062141418457|-11.70267105102539|-10.099309921264648|9.45199966430664|-4.796833515167236|-7.38324499130249|-2.6447534561157227,47.95801544189453,47.95801544189453,47.95801544189453,0.0,0,,0,1,1,1,0,0.0,0,0.0,0.0,0.0,0.0,budget_infeasible,budget_infeasible,80,0,0,0.0,334.3570209981408,334.3570209981408,,,,runs_stage22_eval/antmaze-medium-stitch-v0/seed0/gas_boundary_budget/budget3/fallback_none/eval.csv,none,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0,1,1,0,1,1
antmaze-medium-stitch-v0,0,2,6,gas_boundary_budget,3.0,1.0,1.0,0,0.0,,0,0.4789528846740722,20.642458246115662|-0.9166067485495002|0.602003494320684|0.9974608234104289|-0.002696160104433783|0.009954592826349114|0.07046660601833182|0.5022360441793972|0.96261661903634|-0.45660419708857136|-1.2438794547991525|-0.11529024464045258|-1.2249018109150835|-0.23144930839721678|1.1664042509037866|0.6647019197882671|-0.34091674599173305|0.2628825363083423|0.30812125414383235|-1.3499757166707949|1.019497809437976|2.2641300380263156|-1.505379156074571|1.390322524545353|0.07576582810618682|-2.068934750757086|-0.009437042328141826|-3.86288247369264|2.3840619264387737,0.9645193219184875|-4.33642053604126|4.179636478424072|2.037933349609375|6.9837751388549805|-2.2748265266418457|2.671234369277954|-0.785587728023529|6.5547895431518555|11.128462791442871|9.846423149108887|0.7249393463134766|0.9135222434997559|-4.73482608795166|1.013369083404541|5.5352864265441895|18.416259765625|14.662535667419434|-7.164535999298096|10.41969108581543|-7.6967902183532715|9.704723358154297|11.014102935791016|-0.3690638542175293|-8.009845733642578|-0.7043178677558899|1.6793851852416992|-1.463448166847229|3.260622501373291|-4.131844997406006|7.4651408195495605|0.06798815727233887,61.4613151550293,61.4613151550293,61.4613151550293,0.0,0,,0,1,1,1,0,0.0,0,0.0,0.0,0.0,0.0,budget_infeasible,budget_infeasible,80,0,0,0.0,381.3352409924846,381.3352409924846,,,,runs_stage22_eval/antmaze-medium-stitch-v0/seed0/gas_boundary_budget/budget3/fallback_none/eval.csv,none,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0,1,0,0,1,0
antmaze-medium-stitch-v0,0,3,7,gas_boundary_budget,3.0,1.0,1.0,0,0.0,,0,0.4283261299133301,3.876818462881787|12.446930355661882|0.5803082036611398|0.9895504165474228|-0.062454419154698494|-0.06762994875618464|-0.110975712072991|0.0887033382934012|1.1802045487212747|0.2090168441126101|-0.5085132449172002|0.5600562588749053|-1.228511686356562|0.19890503668298531|1.2260175660468158|-0.3708770706032597|0.43639366787002837|-0.0667922054404349|-0.1994711906419145|-0.8519534442368607|0.08483027263069937|-0.637584603488358|1.15078290530133|-1.181625601192194|0.5234041018556003|-0.004243447732362182|0.12893938505946942|-1.8943429276045898|-0.0711351325125057,-0.3294135332107544|-1.1359513998031616|7.868311405181885|-9.452692985534668|4.076264381408691|-3.384577751159668|2.7449774742126465|-4.213415145874023|9.821462631225586|13.296607971191406|2.5613298416137695|7.756636619567871|2.205138683319092|12.030741691589355|4.175153732299805|2.073918104171753|-5.640960216522217|5.757996559143066|-4.417570114135742|-8.425227165222168|-12.828451156616211|-4.908726692199707|-7.642580986022949|-1.9997917413711548|4.571915626525879|-8.212919235229492|-7.391448974609375|3.72412109375|15.492953300476074|-5.759697914123535|-4.936718463897705|-6.0079498291015625,23.452375411987305,23.452375411987305,23.452375411987305,0.0,0,,0,1,1,1,0,0.0,0,0.0,0.0,0.0,0.0,budget_infeasible,budget_infeasible,80,0,0,0.0,330.6764379958622,330.6764379958622,,,,runs_stage22_eval/antmaze-medium-stitch-v0/seed0/gas_boundary_budget/budget3/fallback_none/eval.csv,none,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,1,0
antmaze-medium-stitch-v0,0,4,8,gas_boundary_budget,3.0,1.0,1.0,0,0.0,,0,0.4703488349914551,0.7383890804278399|20.0617113831112|0.6539861340596026|0.9985427329953189|-0.02668549968858914|0.0033090870267560466|0.04679043098390092|-0.22259358161002507|1.1567652944186377|-0.5560315887629269|-1.2233860632027207|0.5287572908911062|-1.1811953844830025|-0.5385401274553421|0.892738600395773|0.031161692450112473|-0.1889251221756756|-0.09422592723186628|0.2828717197521669|-0.47729617075388364|-0.35495914419845037|2.982641945381634|-1.3453844634501588|-1.0641823719579828|0.03451938942754064|-0.08092989222386326|2.160080561406132|0.26440833154074456|-3.7346508884031593,1.1656684875488281|-3.4653873443603516|4.302980899810791|-5.609254837036133|4.029485702514648|-8.80852222442627|4.080128192901611|-9.475521087646484|10.11821174621582|13.388944625854492|-1.6935946941375732|5.852003574371338|-0.5240905284881592|5.007193088531494|2.3551411628723145|-5.79931116104126|-12.272214889526367|5.352636814117432|-5.545860290527344|-13.821491241455078|-11.361818313598633|-0.5551892518997192|-12.05847454071045|-2.588083267211914|7.791097640991211|-1.2589356899261475|-10.486001968383789|-0.22035092115402222|10.516011238098145|-5.950535297393799|-13.072259902954102|-1.6220364570617676,46.38515472412109,46.38515472412109,46.38515472412109,0.0,0,,0,1,1,1,0,0.0,0,0.0,0.0,0.0,0.0,budget_infeasible,budget_infeasible,80,0,0,0.0,372.1498270169832,372.1498270169832,,,,runs_stage22_eval/antmaze-medium-stitch-v0/seed0/gas_boundary_budget/budget3/fallback_none/eval.csv,none,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,1,0,0
antmaze-medium-stitch-v0,0,5,9,gas_boundary_budget,3.0,1.0,1.0,0,0.0,,0,0.4953823089599609,-0.008453413731707826|-0.7323409420814468|0.6204386636073043|0.9984787466729831|-0.01934395890404861|-0.014300951746676144|0.0496133699259372|-0.4902052569713357|1.1253418319171036|0.2665104619692764|-1.1557367278848858|-0.13425896271151141|-0.8265492928321715|-0.5253247292987367|1.264832564889332|0.2798502562743122|-0.5536357946263514|-0.15445457376379987|-0.2672849527381377|0.1161795299989361|0.383346917645781|-1.1430825318351918|-1.938456570084178|-2.1488562992604874|1.5834142345187776|4.0650623308008695|2.429572363839485|-0.0019344360958975491|-0.5729268321709539,-0.5986279249191284|3.0986719131469727|7.250258445739746|-6.891654014587402|3.6692090034484863|7.221607208251953|3.5970492362976074|4.046745300292969|-3.684804677963257|0.623664379119873|-0.8304319381713867|1.2974462509155273|-7.576814651489258|8.232453346252441|8.756280899047852|7.1775665283203125|-0.5777470469474792|1.1508665084838867|4.051483154296875|0.903217077255249|-8.712051391601562|-3.3585991859436035|-1.0325552225112915|4.894739627838135|-1.589165449142456|-2.7580928802490234|2.112961769104004|-5.707347869873047|14.361923217773438|-8.504083633422852|0.8068966865539551|-7.2135491371154785,47.90605545043945,47.90605545043945,47.90605545043945,0.0,0,,0,1,1,1,0,0.0,0,0.0,0.0,0.0,0.0,budget_infeasible,budget_infeasible,80,0,0,0.0,394.7040869970806,394.7040869970806,,,,runs_stage22_eval/antmaze-medium-stitch-v0/seed0/gas_boundary_budget/budget3/fallback_none/eval.csv,none,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,1,0,0
antmaze-medium-stitch-v0,0,1,10,gas_boundary_budget,3.0,1.0,1.0,0,0.0,,0,0.4349827766418457,20.26729646985255|20.497607765077223|0.6021865937066665|0.9923956490622786|-0.033444433612963106|-0.027678168492569613|-0.11517927144874916|0.16371760694859874|0.9321577435975859|-0.5651872858143745|-0.932955859589688|0.5727914899331504|-1.237614153418828|-0.0031953013966510464|0.9286104919649514|0.005016722405426777|0.255348450316956|0.2614154012634067|0.5263803039855688|0.8794758352699097|-0.31657848059793786|2.7208904681454342|-2.703394890379563|0.13078242021390485|-2.4383081368370716|0.09107480283774616|0.21326673636385335|-1.6598375210779628|-4.061295688409411,-3.3461761474609375|1.7543748617172241|6.984507083892822|-11.201605796813965|1.727250576019287|-16.85662841796875|2.939314126968384|-12.644947052001953|-7.006483554840088|-0.11568713188171387|13.373331069946289|3.1557250022888184|-9.37850284576416|0.7642934918403625|12.5821533203125|1.331218957901001|13.914608001708984|0.39692044258117676|-15.953168869018555|2.140986442565918|-9.70584487915039|10.327667236328125|-0.2181970477104187|4.579119682312012|10.23446273803711|-4.530370712280273|-11.481182098388672|-8.690807342529297|9.528549194335938|-5.170610427856445|-6.474836349487305|-3.359060049057007,49.64791870117188,49.64791870117188,49.64791870117188,0.0,0,,0,1,1,1,0,0.0,0,0.0,0.0,0.0,0.0,budget_infeasible,budget_infeasible,80,0,0,0.0,335.9712900128216,335.9712900128216,,,,runs_stage22_eval/antmaze-medium-stitch-v0/seed0/gas_boundary_budget/budget3/fallback_none/eval.csv,none,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0,1,0,0,1,0
antmaze-medium-stitch-v0,0,2,11,gas_boundary_budget,3.0,1.0,1.0,0,0.0,,0,0.4491350650787353,19.92643705299669|0.44986785838429566|0.7123041993159596|0.9951593731561662|-0.02861542122252747|-0.0826639363118215|-0.04478452099909704|-0.08596691326464276|1.2158725988935373|0.1333483992613016|-0.9350399464601727|0.40350970987059176|-1.1502119747922792|-0.3928799831021524|1.0655885153311355|-0.1339107660156053|0.024106686348369592|-0.5477588096460952|-0.12287087205754002|-0.7566213711470658|-0.6101037794117034|-0.8594282170939078|-0.9017042100295664|3.2018240182063833|2.724304830762595|2.624114195965008|-0.870239341945732|2.672350069745541|-2.484783245874707,0.48876285552978516|-4.018165111541748|4.655985355377197|1.5503803491592407|6.938274383544922|-2.98258638381958|3.0296452045440674|-1.366613745689392|7.013547897338867|11.428348541259766|10.982622146606445|1.512426733970642|1.6864478588104248|-3.932842254638672|1.143306016921997|6.32032585144043|18.630720138549805|14.653972625732422|-7.744553565979004|10.14286994934082|-8.257054328918457|9.26755428314209|10.439675331115723|-0.4915764033794403|-7.510898590087891|-2.279895305633545|1.109539270401001|-0.5346816778182983|4.042964458465576|-4.4005560874938965|7.527764320373535|-0.3971176743507385,60.80286407470703,60.80286407470703,60.80286407470703,0.0,0,,0,1,1,1,0,0.0,0,0.0,0.0,0.0,0.0,budget_infeasible,budget_infeasible,80,0,0,0.0,348.68925501359627,348.68925501359627,,,,runs_stage22_eval/antmaze-medium-stitch-v0/seed0/gas_boundary_budget/budget3/fallback_none/eval.csv,none,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0
antmaze-medium-stitch-v0,0,3,12,gas_boundary_budget,3.0,1.0,1.0,0,0.0,,0,0.4439840316772461,3.5266300303702693|12.067478786760596|0.5574057883042093|0.9880490213965364|-0.06213717892531172|0.06879066996602615|0.12315009556706105|-0.2634536916654154|0.5150058225761002|0.5231636232551485|-1.2376212142297267|-0.553744705306965|-1.2261802291322195|-0.4425453098389841|0.953860011143466|-0.17523592395474208|-0.055688191887102945|-0.42332841804136934|0.5519437784279413|0.5560125552962545|-0.667731858558882|0.8263800130573797|-1.1525952765216925|-0.30385773180232156|-0.03679619913246657|1.126797466788771|0.06603253055301077|1.6105631038266504|-3.6518585954890375,-0.44712555408477783|-0.4295712113380432|8.23924446105957|-8.720632553100586|4.221635818481445|-2.3769986629486084|2.9526100158691406|-3.576307773590088|9.674226760864258|12.890543937683105|2.500168561935425|8.279804229736328|2.243736982345581|12.11197566986084|3.7787466049194336|2.7187867164611816|-5.402968883514404|5.464080810546875|-3.779501438140869|-8.068119049072266|-13.05431842803955|-5.4715256690979|-7.660771369934082|-1.4145712852478027|4.1613922119140625|-9.216075897216797|-6.833314895629883|3.8194727897644043|15.207548141479492|-5.878376007080078|-4.43026876449585|-6.570465564727783,25.64999771118164,25.64999771118164,25.64999771118164,0.0,0,,0,1,1,1,0,0.0,0,0.0,0.0,0.0,0.0,budget_infeasible,budget_infeasible,80,0,0,0.0,345.3209799772594,345.3209799772594,,,,runs_stage22_eval/antmaze-medium-stitch-v0/seed0/gas_boundary_budget/budget3/fallback_none/eval.csv,none,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0
antmaze-medium-stitch-v0,0,4,13,gas_boundary_budget,3.0,1.0,1.0,0,0.0,,0,0.4978752136230469,0.648557065322737|20.931498396086|0.6233278603418546|0.9995907188438692|0.0019896861099982428|0.0042677907685331985|0.028217404422381635|0.18485592079980268|1.2227405353709992|-0.258027037466365|-1.0813089221965786|0.03297366423180956|-1.2462699391204919|-0.3219674232435463|0.4720491752441403|0.14357222078857973|-0.20567695268427597|-0.06908702860849332|-0.5532123576163648|-0.4545191202226942|0.13973313327082137|-0.14839108015118663|-0.023859964480589645|2.1297745291528205|3.0030079927290165|-2.0155545302665123|0.22421832090277463|-0.9288116809168219|-0.11553330813952889,1.4904510974884033|-3.795825958251953|4.117339134216309|-5.298080921173096|4.265466690063477|-9.188680648803711|4.350823879241943|-9.845258712768555|9.974945068359375|13.45480728149414|-1.9493632316589355|5.839946269989014|-1.0596017837524414|4.336042881011963|2.3250813484191895|-6.250580310821533|-12.239694595336914|5.425952911376953|-5.762377738952637|-13.86810302734375|-11.229808807373047|-0.13257625699043274|-12.02918529510498|-2.6861696243286133|7.9804887771606445|-0.5082122087478638|-10.48090934753418|-0.8804277777671814|9.963298797607422|-6.056366443634033|-13.49634075164795|-1.217282772064209,46.57068634033203,46.57068634033203,46.57068634033203,0.0,0,,0,1,1,1,0,0.0,0,0.0,0.0,0.0,0.0,budget_infeasible,budget_infeasible,80,0,0,0.0,399.857761018211,399.857761018211,,,,runs_stage22_eval/antmaze-medium-stitch-v0/seed0/gas_boundary_budget/budget3/fallback_none/eval.csv,none,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,0,1,1,0
antmaze-medium-stitch-v0,0,5,14,gas_boundary_budget,3.0,1.0,1.0,0,0.0,,0,0.5959186553955078,0.7408553714496253|-0.9839061029403642|0.6279855974602201|0.9896865705152582|-0.002676563527785801|0.027013054849545994|-0.14065426768186978|0.5545019472711554|1.162668395386111|0.516301866609401|-1.2313783048832176|0.5257681118199821|-1.2271768470642306|0.49131365492219486|1.1309717633334828|-0.047292428515113144|0.2355243727175705|-0.10473388849167252|-0.19635923424928847|-0.2853299017291885|0.0668890816713282|-0.46510791869986523|-1.1440115634778623|0.8036046510231523|0.37397670191918936|-0.03571534081111162|-0.13859222217526426|-0.06480467248284923|-0.2576792558503351,0.008290499448776245|2.7118563652038574|6.760891914367676|-7.17519998550415|3.133678436279297|7.355269908905029|3.218930244445801|4.0852460861206055|-2.8758394718170166|1.7110363245010376|-0.717931866645813|2.100743532180786|-7.830959796905518|8.476561546325684|8.025931358337402|6.359071254730225|-0.2120903730392456|1.5493682622909546|3.7204742431640625|0.7322859764099121|-9.490547180175781|-3.7982311248779297|-0.40247243642807007|4.486904144287109|-1.7196779251098633|-2.1011452674865723|2.243333339691162|-5.900417327880859|13.834684371948242|-8.232414245605469|1.1114559173583984|-7.4181132316589355,48.33324432373047,48.33324432373047,48.33324432373047,0.0,0,,0,1,1,1,0,0.0,0,0.0,0.0,0.0,0.0,budget_infeasible,budget_infeasible,80,0,0,0.0,497.5660009949934,497.5660009949934,,,,runs_stage22_eval/antmaze-medium-stitch-v0/seed0/gas_boundary_budget/budget3/fallback_none/eval.csv,none,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,1,1,0,1
antmaze-medium-stitch-v0,0,1,15,gas_boundary_budget,3.0,1.0,1.0,0,0.0,,0,0.4326565265655517,19.10872642861286|19.723076892176447|0.5969758264073578|0.9974651236797342|-0.0027292862095206626|0.015796852358301208|0.06932775414601602|0.12212898995338461|0.8202267534980096|-0.5536233099505181|-1.1060688702631891|0.16669768291374504|-1.1365880815381106|-0.5525960248739588|1.089627697801104|0.017693638490694545|0.034230360985098435|-0.9257738256199388|0.2399022231126462|-0.028188639699450624|1.1814894545498273|-0.8176815839191941|0.5298213007283504|-0.07445976711099733|2.385850502041544|-0.8398137913956204|2.321132633605385|0.41790701567980765|-2.66253046583757,-3.122535228729248|1.1868836879730225|7.2133331298828125|-11.62022590637207|2.026902675628662|-16.988197326660156|2.959179162979126|-12.637380599975586|-6.47935676574707|0.5459434390068054|12.897890090942383|2.9120259284973145|-9.343290328979492|1.1854933500289917|12.976570129394531|1.1081998348236084|13.253779411315918|0.8598783016204834|-15.913604736328125|1.861281394958496|-9.624441146850586|10.27979850769043|-0.14848846197128296|4.272243976593018|10.39580249786377|-4.129361152648926|-11.658246994018555|-9.144417762756348|9.923102378845215|-5.0302228927612305|-6.806243896484375|-2.997971534729004,49.6204948425293,49.6204948425293,49.6204948425293,0.0,0,,0,1,1,1,0,0.0,0,0.0,0.0,0.0,0.0,budget_infeasible,budget_infeasible,80,0,0,0.0,334.9474300048314,334.9474300048314,,,,runs_stage22_eval/antmaze-medium-stitch-v0/seed0/gas_boundary_budget/budget3/fallback_none/eval.csv,none,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0,1,0,0,0,0
