bottleneck_score,contract_lcb,contract_score,d_phi,dst,edge_id,edge_type,gas_edge_exists,predicted_contract_positive,predicted_hit,predicted_negative_progress,q_train_support,src,uncertainty
0.0,0.0,0.00020187636255286634,31.926475524902344,n000435,e001268,original_target,True,0.00020187636255286634,7.199319952633232e-05,0.7296863794326782,,n000434,0.00020187636255286634
0.0,0.0,0.00040508227539248765,31.599445343017578,n000437,e001269,original_target,True,0.00040508227539248765,0.00018289215222466737,0.7299603223800659,,n000436,0.00040508227539248765
0.0,0.0,0.00040508227539248765,31.599445343017578,n000437,e001270,original_target,True,0.00040508227539248765,0.00018289215222466737,0.7299603223800659,,n000436,0.00040508227539248765
0.0,0.0,0.00040508227539248765,31.599445343017578,n000437,e001271,original_target,True,0.00040508227539248765,0.00018289215222466737,0.7299603223800659,,n000436,0.00040508227539248765
0.0,0.0,0.021795237436890602,22.855466842651367,n000439,e001272,original_target,True,0.021795237436890602,0.008648542687296867,0.7469967007637024,,n000438,0.021795237436890602
0.0,0.0,0.021795237436890602,22.855466842651367,n000439,e001273,original_target,True,0.021795237436890602,0.008648542687296867,0.7469967007637024,,n000438,0.021795237436890602
0.0,0.0,0.021795237436890602,22.855466842651367,n000439,e001274,original_target,True,0.021795237436890602,0.008648542687296867,0.7469967007637024,,n000438,0.021795237436890602
0.0,0.0,0.0730927586555481,20.83015251159668,n000437,e001275,original_target,True,0.0730927586555481,0.02510017529129982,0.7265108823776245,,n000440,0.0730927586555481
0.0,0.0,0.0730927586555481,20.83015251159668,n000437,e001276,original_target,True,0.0730927586555481,0.02510017529129982,0.7265108823776245,,n000440,0.0730927586555481
0.0,0.0,0.0730927586555481,20.83015251159668,n000437,e001277,original_target,True,0.0730927586555481,0.02510017529129982,0.7265108823776245,,n000440,0.0730927586555481
0.0,0.0,0.022590134292840958,23.206600189208984,n000439,e001278,original_target,True,0.022590134292840958,0.007786126807332039,0.7095365524291992,,n000441,0.022590134292840958
0.0,0.0,0.022590134292840958,23.206600189208984,n000439,e001279,original_target,True,0.022590134292840958,0.007786126807332039,0.7095365524291992,,n000441,0.022590134292840958
0.0,0.0,0.022590134292840958,23.206600189208984,n000439,e001280,original_target,True,0.022590134292840958,0.007786126807332039,0.7095365524291992,,n000441,0.022590134292840958
0.0,0.0,0.0897342711687088,20.914167404174805,n000437,e001281,original_target,True,0.0897342711687088,0.024425996467471123,0.6580289006233215,,n000442,0.0897342711687088
0.0,0.0,0.0897342711687088,20.914167404174805,n000437,e001282,original_target,True,0.0897342711687088,0.024425996467471123,0.6580289006233215,,n000442,0.0897342711687088
0.0,0.0,0.0897342711687088,20.914167404174805,n000437,e001283,original_target,True,0.0897342711687088,0.024425996467471123,0.6580289006233215,,n000442,0.0897342711687088
0.0,0.0,0.05922012776136398,23.13829231262207,n000439,e001284,original_target,True,0.05922012776136398,0.015787316486239433,0.6294373273849487,,n000443,0.05922012776136398
0.0,0.0,0.05922012776136398,23.13829231262207,n000439,e001285,original_target,True,0.05922012776136398,0.015787316486239433,0.6294373273849487,,n000443,0.05922012776136398
0.0,0.0,0.05922012776136398,23.13829231262207,n000439,e001286,original_target,True,0.05922012776136398,0.015787316486239433,0.6294373273849487,,n000443,0.05922012776136398
0.0,0.0,0.14688818156719208,22.233016967773438,n000437,e001287,original_target,True,0.14688818156719208,0.029233703389763832,0.5418887138366699,,n000444,0.14688818156719208
0.0,0.0,0.14688818156719208,22.233016967773438,n000437,e001288,original_target,True,0.14688818156719208,0.029233703389763832,0.5418887138366699,,n000444,0.14688818156719208
0.0,0.0,0.14688818156719208,22.233016967773438,n000437,e001289,original_target,True,0.14688818156719208,0.029233703389763832,0.5418887138366699,,n000444,0.14688818156719208
0.0,0.0,0.055025145411491394,24.246002197265625,n000439,e001290,original_target,True,0.055025145411491394,0.010855743661522865,0.594852089881897,,n000445,0.055025145411491394
0.0,0.0,0.055025145411491394,24.246002197265625,n000439,e001291,original_target,True,0.055025145411491394,0.010855743661522865,0.594852089881897,,n000445,0.055025145411491394
0.0,0.0,0.055025145411491394,24.246002197265625,n000439,e001292,original_target,True,0.055025145411491394,0.010855743661522865,0.594852089881897,,n000445,0.055025145411491394
0.0,0.0,0.012356358580291271,26.377994537353516,n000447,e001293,original_target,True,0.012356358580291271,0.0019063825020566583,0.794743001461029,,n000446,0.012356358580291271
0.0,0.0,0.012356358580291271,26.377994537353516,n000447,e001294,original_target,True,0.012356358580291271,0.0019063825020566583,0.794743001461029,,n000446,0.012356358580291271
0.0,0.0,0.012356358580291271,26.377994537353516,n000447,e001295,original_target,True,0.012356358580291271,0.0019063825020566583,0.794743001461029,,n000446,0.012356358580291271
0.0,0.0,0.11584769934415817,23.075519561767578,n000449,e001296,original_target,True,0.11584769934415817,0.009950177744030952,0.492322713136673,,n000448,0.11584769934415817
0.0,0.0,0.11584769934415817,23.075519561767578,n000449,e001297,original_target,True,0.11584769934415817,0.009950177744030952,0.492322713136673,,n000448,0.11584769934415817
0.0,0.0,0.11584769934415817,23.075519561767578,n000449,e001298,original_target,True,0.11584769934415817,0.009950177744030952,0.492322713136673,,n000448,0.11584769934415817
0.0,0.0,0.21502189338207245,21.769487380981445,n000447,e001299,original_target,True,0.21502189338207245,0.031523965299129486,0.5593205690383911,,n000450,0.21502189338207245
0.0,0.0,0.21502189338207245,21.769487380981445,n000447,e001300,original_target,True,0.21502189338207245,0.031523965299129486,0.5593205690383911,,n000450,0.21502189338207245
0.0,0.0,0.21502189338207245,21.769487380981445,n000447,e001301,original_target,True,0.21502189338207245,0.031523965299129486,0.5593205690383911,,n000450,0.21502189338207245
0.11157281696796417,0.11157281696796417,0.5063573718070984,27.85299301147461,n000246,e001302,original_target,True,0.5063573718070984,0.008079960010945797,0.5427477955818176,,n000451,0.4936426281929016
0.11157281696796417,0.11157281696796417,0.5063573718070984,27.85299301147461,n000246,e001303,original_target,True,0.5063573718070984,0.008079960010945797,0.5427477955818176,,n000451,0.4936426281929016
0.11157281696796417,0.11157281696796417,0.5063573718070984,27.85299301147461,n000246,e001304,original_target,True,0.5063573718070984,0.008079960010945797,0.5427477955818176,,n000451,0.4936426281929016
0.18394844233989716,0.18394844233989716,0.6553154587745667,12.420217514038086,n000453,e001305,original_target,True,0.6553154587745667,0.4605618417263031,0.7703917622566223,,n000452,0.34468454122543335
0.18394844233989716,0.18394844233989716,0.6553154587745667,12.420217514038086,n000453,e001306,original_target,True,0.6553154587745667,0.4605618417263031,0.7703917622566223,,n000452,0.34468454122543335
0.18394844233989716,0.18394844233989716,0.6553154587745667,12.420217514038086,n000453,e001307,original_target,True,0.6553154587745667,0.4605618417263031,0.7703917622566223,,n000452,0.34468454122543335
0.022745445370674133,0.022745445370674133,0.10644504427909851,31.411012649536133,n000246,e001308,original_target,True,0.10644504427909851,0.0006023527239449322,0.1141766756772995,,n000454,0.10644504427909851
0.022745445370674133,0.022745445370674133,0.10644504427909851,31.411012649536133,n000246,e001309,original_target,True,0.10644504427909851,0.0006023527239449322,0.1141766756772995,,n000454,0.10644504427909851
0.022745445370674133,0.022745445370674133,0.10644504427909851,31.411012649536133,n000246,e001310,original_target,True,0.10644504427909851,0.0006023527239449322,0.1141766756772995,,n000454,0.10644504427909851
0.4102173447608948,0.4102173447608948,0.7022134065628052,21.378040313720703,n000456,e001311,original_target,True,0.7022134065628052,0.08212317526340485,0.4350988268852234,,n000455,0.2977865934371948
0.4102173447608948,0.4102173447608948,0.7022134065628052,21.378040313720703,n000456,e001312,original_target,True,0.7022134065628052,0.08212317526340485,0.4350988268852234,,n000455,0.2977865934371948
0.4102173447608948,0.4102173447608948,0.7022134065628052,21.378040313720703,n000456,e001313,original_target,True,0.7022134065628052,0.08212317526340485,0.4350988268852234,,n000455,0.2977865934371948
0.0,0.0,0.003866060171276331,31.64461898803711,n000240,e001314,original_target,True,0.003866060171276331,9.819664410315454e-05,0.171946719288826,,n000457,0.003866060171276331
0.0,0.0,0.003866060171276331,31.64461898803711,n000240,e001315,original_target,True,0.003866060171276331,9.819664410315454e-05,0.171946719288826,,n000457,0.003866060171276331
0.0,0.0,0.003866060171276331,31.64461898803711,n000240,e001316,original_target,True,0.003866060171276331,9.819664410315454e-05,0.171946719288826,,n000457,0.003866060171276331
0.0,0.0,0.0009361673728562891,31.40912628173828,n000459,e001317,original_target,True,0.0009361673728562891,0.00044056089245714247,0.2936687469482422,,n000458,0.0009361673728562891
0.0,0.0,0.0009361673728562891,31.40912628173828,n000459,e001318,original_target,True,0.0009361673728562891,0.00044056089245714247,0.2936687469482422,,n000458,0.0009361673728562891
0.0,0.0,0.0009361673728562891,31.40912628173828,n000459,e001319,original_target,True,0.0009361673728562891,0.00044056089245714247,0.2936687469482422,,n000458,0.0009361673728562891
0.0,0.0,0.0012467079795897007,24.315824508666992,n000240,e001320,original_target,True,0.0012467079795897007,0.0006670900620520115,0.4954196512699127,,n000460,0.0012467079795897007
0.0,0.0,0.0012467079795897007,24.315824508666992,n000240,e001321,original_target,True,0.0012467079795897007,0.0006670900620520115,0.4954196512699127,,n000460,0.0012467079795897007
0.0,0.0,0.0012467079795897007,24.315824508666992,n000240,e001322,original_target,True,0.0012467079795897007,0.0006670900620520115,0.4954196512699127,,n000460,0.0012467079795897007
0.0,0.0,0.002410941058769822,27.103620529174805,n000459,e001323,original_target,True,0.002410941058769822,0.0011121887946501374,0.33489280939102173,,n000461,0.002410941058769822
0.0,0.0,0.002410941058769822,27.103620529174805,n000459,e001324,original_target,True,0.002410941058769822,0.0011121887946501374,0.33489280939102173,,n000461,0.002410941058769822
